index,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
162.0,2009-10-11,9.8,,0.0,,,,,NW,SE,4.0,15.0,94.0,50.0,,,0.0,3.0,13.0,20.0,No,Yes
163.0,2015-06-05,1.3,12.4,0.0,0.4,7.4,NNW,61.0,NNW,NNW,26.0,22.0,80.0,55.0,1020.1,1018.3,1.0,7.0,4.0,10.9,No,No
164.0,2012-03-02,18.6,20.9,16.0,4.6,0.0,SSW,65.0,SSE,SE,17.0,20.0,88.0,83.0,1013.4,1015.4,,,19.5,19.4,Yes,Yes
165.0,2015-10-15,11.3,29.8,0.0,,,E,24.0,NW,NNE,2.0,11.0,100.0,39.0,,,,,16.9,28.7,No,No
166.0,2010-12-31,20.6,36.9,0.0,12.8,11.8,SSE,35.0,N,ESE,17.0,15.0,50.0,25.0,1015.7,1011.7,0.0,5.0,26.0,35.0,No,No
167.0,2012-09-11,7.4,25.3,0.0,5.4,,SW,22.0,E,SE,9.0,7.0,29.0,16.0,1023.9,1019.9,0.0,0.0,19.1,24.5,No,No
168.0,2011-11-19,16.5,31.8,13.2,,,,,,SE,0.0,4.0,95.0,60.0,,,8.0,1.0,19.0,29.7,Yes,No
169.0,2013-10-04,1.8,21.7,0.0,,,NW,35.0,N,WNW,11.0,20.0,74.0,36.0,1023.3,1017.7,,,10.9,21.0,No,No
170.0,2015-04-14,12.6,26.3,0.0,2.6,5.7,NW,41.0,NNE,N,13.0,24.0,75.0,35.0,1017.0,1012.5,8.0,7.0,16.0,25.5,No,No
171.0,2014-12-14,16.9,31.9,0.2,,,W,46.0,SW,W,13.0,28.0,49.0,25.0,1009.1,1007.2,,,20.8,30.3,No,No
172.0,2010-11-01,14.4,21.2,0.0,,,W,46.0,SW,SE,13.0,19.0,68.0,78.0,1015.5,1012.5,,,19.3,18.6,No,Yes
173.0,2013-06-22,6.0,10.0,7.6,1.4,0.4,ENE,50.0,NE,,19.0,,91.0,83.0,1016.3,1016.1,8.0,6.0,7.9,9.7,Yes,Yes
174.0,2013-10-31,4.2,26.7,0.0,5.4,12.0,WSW,31.0,NW,WNW,4.0,19.0,56.0,12.0,1021.3,1018.6,1.0,3.0,14.3,25.8,No,No
175.0,2013-05-04,7.7,25.6,0.0,,,SE,48.0,WNW,NNE,17.0,13.0,38.0,31.0,1017.4,1017.1,,,18.8,24.5,No,No
176.0,2012-09-22,11.7,27.2,0.0,,,NW,46.0,NE,N,22.0,22.0,32.0,21.0,1014.1,1007.6,,,20.7,24.1,No,No
177.0,2015-02-18,20.6,25.4,0.0,,,NE,35.0,E,ENE,7.0,22.0,79.0,76.0,1020.1,1019.0,,,22.2,25.0,No,Yes
178.0,2010-03-05,21.8,25.9,0.0,,,NNE,48.0,NNE,NE,39.0,37.0,81.0,84.0,1011.2,1009.3,,,22.9,23.6,No,Yes
179.0,2013-07-22,2.4,9.2,0.0,,,NNE,35.0,N,N,22.0,17.0,100.0,80.0,1015.2,1016.3,8.0,8.0,3.2,8.1,No,Yes
180.0,2011-10-15,14.1,20.1,4.2,,8.3,W,57.0,WNW,WSW,24.0,31.0,71.0,37.0,1014.6,1015.6,,,16.4,19.1,Yes,No
181.0,2009-08-15,2.7,18.5,0.2,1.4,,NE,39.0,SE,NE,11.0,20.0,90.0,53.0,1017.8,1013.0,1.0,1.0,7.6,17.3,No,Yes
182.0,2015-12-28,18.0,25.3,0.0,,,S,54.0,SW,SSW,31.0,31.0,62.0,68.0,1020.1,1019.4,7.0,8.0,21.9,22.7,No,No
183.0,2015-11-06,15.2,18.8,0.0,3.8,3.0,SW,39.0,E,ESE,7.0,19.0,81.0,74.0,1004.3,1002.8,7.0,7.0,16.7,16.5,No,No
184.0,2015-03-07,20.8,25.7,3.4,4.2,11.1,SSW,30.0,SSW,SSW,13.0,13.0,83.0,70.0,1010.4,1009.7,2.0,1.0,23.7,24.8,Yes,No
185.0,2010-10-10,17.1,21.3,0.4,4.6,8.7,E,46.0,ESE,E,24.0,30.0,81.0,68.0,1024.9,1024.0,7.0,3.0,18.7,20.3,No,No
186.0,2016-01-05,21.6,26.0,15.0,,,NE,39.0,N,NNE,11.0,13.0,100.0,100.0,1011.4,1008.3,,,22.2,21.9,Yes,Yes
187.0,2011-10-01,4.9,11.4,9.0,,,S,65.0,S,SSE,30.0,39.0,98.0,96.0,1008.3,1012.0,8.0,8.0,6.8,9.3,Yes,Yes
188.0,2009-06-14,7.0,15.6,0.0,2.0,1.4,N,52.0,N,NNE,28.0,13.0,67.0,53.0,1009.7,1008.6,7.0,7.0,9.8,14.9,No,No
189.0,2009-10-12,11.3,23.3,0.4,4.8,4.7,NNW,56.0,WNW,NE,15.0,13.0,61.0,59.0,1011.8,1006.2,2.0,8.0,17.3,21.7,No,No
190.0,2013-06-12,10.1,11.9,65.6,,,SE,54.0,SE,S,30.0,28.0,92.0,91.0,1010.3,1008.2,,,10.8,10.9,Yes,Yes
191.0,2011-05-20,9.7,24.6,0.0,3.8,,NE,24.0,ENE,E,9.0,7.0,41.0,27.0,1026.9,1022.7,4.0,5.0,12.9,23.7,No,No
192.0,2017-03-26,12.4,17.6,10.0,,,WSW,69.0,W,W,22.0,24.0,70.0,64.0,1007.7,1012.1,,,15.2,16.1,Yes,Yes
193.0,2013-09-06,11.9,26.0,0.0,,,WNW,31.0,WSW,SSE,17.0,17.0,41.0,75.0,1027.1,1023.6,,,21.7,21.1,No,No
194.0,2014-04-20,8.5,17.1,0.0,2.0,3.2,WNW,37.0,NW,WNW,11.0,26.0,70.0,49.0,1018.3,1016.5,6.0,7.0,12.5,15.7,No,No
195.0,2011-05-31,1.0,5.9,0.0,,,ESE,67.0,E,E,31.0,22.0,,100.0,,,,,,4.4,No,No
196.0,2017-01-15,7.3,22.4,0.0,,,NNW,37.0,NW,NNW,7.0,20.0,70.0,47.0,,,,,13.3,21.7,No,No
197.0,2010-08-04,9.2,22.7,0.0,3.4,10.2,WSW,20.0,WSW,SE,6.0,2.0,53.0,28.0,1019.6,1016.4,0.0,1.0,16.0,22.6,No,No
198.0,2011-12-11,19.4,29.2,0.2,,,NNW,59.0,NNW,NNW,11.0,17.0,63.0,81.0,1005.3,1003.7,,,27.6,23.3,No,Yes
199.0,2016-10-24,8.2,17.8,0.6,2.4,7.9,N,26.0,SSW,S,13.0,9.0,73.0,51.0,1023.0,1019.1,7.0,7.0,10.3,15.9,No,No
200.0,2016-11-06,9.1,28.3,0.0,,,S,48.0,S,SW,26.0,28.0,29.0,20.0,1013.4,1011.1,,,20.5,27.4,No,No
201.0,2011-12-15,12.7,23.3,0.0,5.2,12.3,S,41.0,SSW,S,11.0,19.0,62.0,51.0,1018.5,1016.9,3.0,6.0,16.4,21.8,No,No
202.0,2013-06-27,0.3,14.8,0.0,1.2,0.4,N,24.0,N,NNW,7.0,9.0,82.0,74.0,1020.6,1019.6,,,8.8,14.3,No,No
203.0,2017-01-08,15.0,36.7,0.0,,,ENE,30.0,NNE,ENE,6.0,17.0,73.0,32.0,1013.2,1008.5,,,22.8,35.1,No,No
204.0,2009-04-13,4.2,23.9,0.0,,,NNW,30.0,NNE,N,11.0,11.0,52.0,23.0,1022.6,1018.7,2.0,,16.4,23.2,No,No
205.0,2016-06-04,13.2,18.5,9.8,,,ENE,48.0,E,NE,6.0,26.0,100.0,86.0,1015.7,1009.0,,,14.7,18.1,Yes,Yes
206.0,2009-03-25,,26.7,0.0,3.6,10.8,WNW,33.0,ENE,WSW,7.0,20.0,64.0,44.0,1016.2,1015.5,0.0,4.0,18.5,25.9,No,No
207.0,2013-12-27,17.9,25.8,1.2,6.2,10.5,E,39.0,SW,ENE,11.0,26.0,75.0,61.0,1012.5,1011.0,5.0,5.0,21.8,24.2,Yes,No
208.0,2012-03-04,,31.2,,,,,,,NNE,,4.0,,57.0,,,,1.0,,30.2,No,Yes
209.0,2016-12-14,12.3,19.5,0.0,,,SSW,46.0,SSW,S,28.0,30.0,65.0,46.0,1014.5,1016.3,8.0,6.0,15.5,17.8,No,No
210.0,2009-12-09,24.2,37.0,0.0,22.8,8.3,E,54.0,E,ESE,28.0,24.0,26.0,14.0,1007.5,1003.5,4.0,2.0,27.2,36.5,No,No
211.0,2016-05-17,7.7,17.7,0.6,0.6,,SW,31.0,,W,0.0,11.0,86.0,48.0,1021.1,1019.2,,,12.0,17.4,No,No
212.0,2014-11-16,9.7,18.7,9.0,4.3,11.6,WSW,43.0,SW,WSW,24.0,26.0,60.0,44.0,1015.8,1015.7,5.0,4.0,13.4,17.0,Yes,No
213.0,2011-06-02,13.8,18.6,1.6,,,SE,44.0,SSE,SE,15.0,30.0,77.0,84.0,,1023.8,5.0,8.0,17.8,16.6,Yes,No
214.0,2010-04-27,2.5,14.2,0.0,2.0,0.0,WNW,33.0,,WNW,0.0,20.0,81.0,53.0,1020.0,1017.8,7.0,7.0,8.8,13.8,No,No
215.0,2011-03-22,21.4,29.6,0.0,3.4,7.9,NNE,24.0,,ESE,0.0,11.0,79.0,66.0,1001.4,999.8,1.0,5.0,25.8,28.2,No,Yes
216.0,2014-08-05,8.9,24.2,0.0,4.0,9.7,NE,43.0,NE,N,19.0,11.0,35.0,26.0,1029.0,1025.5,0.0,0.0,16.3,23.8,No,No
217.0,2013-10-13,26.4,40.8,0.0,12.0,,E,48.0,NNW,E,13.0,19.0,57.0,23.0,1011.1,1006.1,0.0,0.0,30.5,40.0,No,No
218.0,2015-08-30,3.0,17.3,0.0,8.4,11.2,SW,46.0,SSW,WSW,15.0,28.0,59.0,35.0,1021.1,1017.7,0.0,1.0,12.4,16.2,No,No
219.0,2012-02-20,16.9,22.7,0.0,7.2,3.8,SSE,50.0,SSE,SSE,28.0,33.0,73.0,70.0,1016.5,1016.4,7.0,7.0,18.8,19.4,No,No
220.0,2010-01-03,12.5,27.2,0.0,10.8,13.5,S,41.0,S,SSE,20.0,20.0,48.0,21.0,,1017.7,1.0,1.0,16.5,24.5,No,No
221.0,2017-01-29,9.9,25.4,0.0,,,ESE,26.0,ENE,ESE,9.0,15.0,90.0,56.0,1017.3,1014.5,8.0,,16.5,22.8,No,No
222.0,2011-06-12,10.4,13.4,1.0,0.8,6.8,SSE,35.0,SE,SSE,15.0,17.0,77.0,64.0,1033.2,1031.4,3.0,4.0,11.7,12.2,No,No
223.0,2014-12-29,18.5,29.3,28.0,19.6,,NE,30.0,,NNW,0.0,13.0,93.0,57.0,1010.8,1005.9,7.0,3.0,19.9,27.0,Yes,No
224.0,2009-04-26,7.4,12.1,18.8,3.6,6.4,W,93.0,W,WSW,57.0,37.0,60.0,75.0,996.5,1002.5,7.0,7.0,11.0,11.2,Yes,Yes
225.0,2016-07-12,8.5,14.4,0.0,7.4,,WSW,69.0,W,WSW,35.0,43.0,72.0,40.0,1016.4,1018.6,0.0,,10.0,14.0,No,No
226.0,2012-09-02,9.3,18.9,2.6,,,N,50.0,N,NW,13.0,22.0,,,1016.9,1013.4,,,14.9,17.5,Yes,Yes
227.0,2010-12-29,20.4,27.5,1.0,3.4,0.0,SE,33.0,SE,SE,17.0,11.0,58.0,56.0,1015.8,1013.3,8.0,7.0,24.5,27.1,No,No
228.0,2014-09-25,16.5,21.2,0.0,,,S,65.0,W,SE,11.0,11.0,64.0,78.0,1011.4,1010.7,,,19.0,17.4,No,Yes
229.0,2010-07-10,6.8,18.0,0.0,1.4,4.4,W,37.0,NE,W,9.0,22.0,97.0,55.0,1017.2,1016.6,6.0,6.0,10.6,16.9,No,Yes
230.0,2012-10-09,11.2,18.0,0.2,2.0,7.3,,,ESE,ESE,9.0,19.0,65.0,55.0,1028.5,1027.8,6.0,1.0,16.0,16.2,No,No
231.0,2010-06-18,2.7,18.2,0.0,,,W,33.0,,NNW,0.0,2.0,76.0,40.0,1017.5,1015.7,,,8.9,18.0,No,No
232.0,2011-01-26,24.6,31.5,0.0,7.2,11.7,NE,39.0,E,ENE,9.0,28.0,63.0,61.0,1011.3,1009.3,3.0,2.0,29.3,30.1,No,No
233.0,2012-05-03,5.9,17.1,0.0,2.0,,SSW,33.0,N,SW,7.0,17.0,64.0,77.0,1028.7,1025.6,,,11.6,14.0,No,No
234.0,2010-11-07,11.8,24.4,9.6,,,E,28.0,ENE,NE,2.0,13.0,99.0,59.0,1022.0,1017.3,,,13.3,22.9,Yes,No
235.0,2013-01-06,25.2,42.7,1.8,15.8,12.6,ENE,50.0,ENE,S,17.0,11.0,35.0,14.0,1016.6,1013.7,1.0,1.0,31.6,41.4,Yes,No
236.0,2009-02-25,12.9,30.0,0.0,8.8,12.1,ESE,37.0,ENE,E,19.0,13.0,37.0,12.0,1018.2,1015.9,2.0,3.0,16.7,28.6,No,No
237.0,2009-10-25,9.4,16.1,0.2,5.8,8.7,SSE,56.0,SSE,S,31.0,41.0,57.0,39.0,1021.1,1022.1,7.0,4.0,11.5,14.6,No,No
238.0,2009-05-24,14.1,21.4,5.0,,,E,22.0,,E,0.0,9.0,92.0,60.0,,,,,17.3,20.3,Yes,No
239.0,2010-08-07,6.0,17.2,0.1,,,,,SW,S,7.0,4.0,58.0,41.0,,,1.0,1.0,11.8,15.2,No,No
240.0,2014-01-30,21.7,36.7,0.0,8.0,10.7,SW,35.0,ESE,WSW,2.0,13.0,33.0,23.0,1013.5,1011.6,,,27.1,35.7,No,No
241.0,2016-03-18,27.7,34.3,0.0,3.6,5.9,SW,46.0,WSW,WNW,19.0,19.0,79.0,67.0,1007.5,1004.6,6.0,8.0,31.0,29.7,No,Yes
242.0,2014-01-24,17.2,30.2,20.8,9.0,1.2,NE,41.0,ENE,N,24.0,17.0,69.0,52.0,1013.3,1009.5,7.0,7.0,22.6,28.7,Yes,No
243.0,2012-10-25,8.5,11.2,4.6,1.4,0.0,SSW,39.0,WSW,ESE,9.0,4.0,93.0,91.0,1010.1,1006.0,,,9.1,10.8,Yes,Yes
244.0,2011-08-12,12.4,17.8,0.0,2.8,4.0,,,,,,0.0,83.0,42.0,,1018.6,7.0,8.0,14.0,17.8,No,No
245.0,2012-10-13,8.6,16.3,0.2,3.0,4.8,WSW,41.0,WSW,WSW,19.0,17.0,74.0,58.0,1023.0,1021.5,5.0,7.0,11.7,15.7,No,Yes
246.0,2016-03-15,21.6,35.6,0.0,10.2,10.9,S,54.0,SSE,ESE,13.0,15.0,65.0,31.0,1011.0,1006.4,3.0,5.0,26.0,32.6,No,No
247.0,2017-01-21,11.4,30.1,2.6,,,SE,24.0,S,S,11.0,11.0,64.0,34.0,1011.5,1010.6,,,17.6,26.7,Yes,No
248.0,2008-10-16,11.8,22.1,0.0,4.2,11.4,,,W,E,7.0,19.0,64.0,42.0,1025.5,1023.4,1.0,1.0,16.6,20.3,No,No
249.0,2010-02-03,21.5,34.3,3.0,6.2,2.3,NNE,26.0,NNE,W,2.0,17.0,63.0,39.0,1007.2,1004.9,,,24.6,31.7,Yes,No
250.0,2014-10-01,15.1,31.7,0.0,14.8,10.8,ESE,52.0,SE,SE,31.0,31.0,17.0,13.0,1021.6,1016.3,1.0,2.0,24.4,30.7,No,No
251.0,2015-04-05,6.2,11.6,0.0,,,WSW,33.0,SSE,SW,7.0,13.0,99.0,100.0,,,,,9.0,8.8,No,Yes
252.0,2017-05-27,12.7,19.7,0.0,,,N,28.0,SW,NNE,9.0,7.0,82.0,70.0,1021.9,1017.4,,,16.9,19.0,No,No
253.0,2015-01-24,15.1,30.2,0.0,9.6,13.1,SSW,35.0,NNW,S,6.0,9.0,70.0,36.0,1005.9,1001.5,7.0,1.0,18.2,29.8,No,No
254.0,2014-12-17,16.1,25.1,0.0,,,ESE,37.0,SE,ESE,17.0,24.0,67.0,53.0,1006.2,1006.8,8.0,6.0,20.9,23.3,No,No
255.0,2012-11-16,10.3,21.8,0.2,5.2,12.8,ESE,52.0,ESE,SE,24.0,24.0,58.0,22.0,1017.1,1015.9,3.0,0.0,12.4,21.0,No,No
256.0,2011-06-26,9.0,19.0,,,1.4,SW,20.0,S,S,13.0,2.0,90.0,59.0,1024.7,1023.3,8.0,2.0,12.5,18.5,No,Yes
257.0,2016-05-04,8.8,17.4,1.6,3.6,7.1,NW,35.0,N,N,9.0,19.0,69.0,43.0,1015.8,1014.8,1.0,7.0,11.5,16.9,Yes,No
258.0,2016-06-26,5.0,14.2,0.0,1.0,6.8,NNW,35.0,N,NNW,17.0,15.0,81.0,52.0,1014.8,1010.2,6.0,6.0,7.4,13.1,No,No
259.0,2015-07-23,3.0,14.2,4.4,,,NW,24.0,NE,NNW,2.0,15.0,98.0,63.0,,,,3.0,6.0,13.8,Yes,No
260.0,2016-09-29,14.5,20.6,0.0,,,NW,65.0,N,N,30.0,19.0,78.0,72.0,1000.7,993.5,8.0,3.0,14.6,19.4,No,No
261.0,2010-07-21,-0.1,13.4,0.4,3.2,7.1,WSW,22.0,NE,SW,6.0,17.0,93.0,73.0,1032.6,1031.1,2.0,6.0,4.4,12.1,No,No
262.0,2010-03-09,25.5,31.8,0.0,8.0,2.2,ESE,43.0,S,E,9.0,24.0,67.0,78.0,1013.3,1010.5,6.0,7.0,29.0,27.9,No,Yes
263.0,2009-04-02,24.0,32.8,0.0,6.2,10.8,N,30.0,ENE,N,9.0,17.0,68.0,58.0,1011.9,1008.5,1.0,3.0,29.1,31.8,No,No
264.0,2011-02-26,11.7,28.0,0.0,5.2,0.9,SSW,26.0,E,NW,6.0,17.0,89.0,42.0,1009.8,1008.0,7.0,8.0,17.2,26.5,No,Yes
265.0,2015-10-31,16.7,29.9,4.4,6.2,,ENE,41.0,SE,NE,19.0,24.0,91.0,38.0,1018.6,1012.5,7.0,2.0,17.0,28.9,Yes,Yes
266.0,2015-09-14,14.7,25.7,0.0,9.4,10.5,N,63.0,NNE,N,39.0,43.0,48.0,35.0,1018.6,1013.0,1.0,1.0,18.7,25.3,No,Yes
267.0,2013-09-30,13.2,22.8,0.0,8.4,0.6,NW,96.0,N,N,48.0,35.0,50.0,40.0,1006.2,1002.8,7.0,7.0,16.3,21.4,No,Yes
268.0,2009-01-25,,,,5.2,13.3,,,,,,,,,,,,,,,No,No
269.0,2009-12-21,9.3,21.6,0.0,,,W,48.0,NW,WNW,13.0,28.0,77.0,35.0,1013.4,1009.4,,,15.9,20.1,No,No
270.0,2014-03-03,11.8,25.5,0.0,,,ENE,28.0,SSW,NE,4.0,13.0,68.0,38.0,1025.2,1023.2,,,17.3,24.1,No,No
271.0,2015-02-09,18.1,33.4,0.0,9.2,12.0,WSW,33.0,SSE,WSW,7.0,19.0,67.0,42.0,1018.5,1017.1,1.0,1.0,26.1,33.1,No,No
272.0,2011-12-22,14.4,25.1,16.8,8.4,,SSW,37.0,E,SSW,6.0,15.0,78.0,47.0,1017.6,1013.7,8.0,1.0,16.0,23.5,Yes,No
273.0,2011-09-07,1.3,15.6,1.4,3.4,8.4,SE,37.0,N,N,13.0,9.0,77.0,42.0,1021.1,1018.3,2.0,7.0,9.9,14.0,Yes,No
274.0,2012-04-15,12.1,29.9,0.0,4.0,11.1,E,37.0,ENE,ESE,6.0,24.0,60.0,25.0,1020.6,1016.4,0.0,5.0,21.4,27.6,No,No
275.0,2015-09-12,6.5,26.1,0.0,,,WNW,35.0,NNW,WSW,13.0,11.0,66.0,31.0,1029.0,1024.6,,,16.6,25.6,No,No
276.0,2011-12-31,15.4,22.7,0.0,,,NNE,33.0,S,NE,19.0,22.0,71.0,71.0,1021.0,1018.6,,,20.4,22.4,No,No
277.0,2008-06-24,9.2,19.2,0.0,1.8,9.2,,,W,WNW,19.0,9.0,72.0,45.0,1027.0,1023.1,1.0,1.0,10.7,18.8,No,No
278.0,2011-12-28,21.8,39.9,0.0,12.0,10.9,SE,37.0,ENE,ESE,13.0,9.0,31.0,9.0,1009.5,1004.5,6.0,1.0,27.5,38.5,No,No
279.0,2016-09-17,7.4,19.4,0.0,,,NE,30.0,ESE,NE,11.0,20.0,80.0,60.0,1023.1,1017.3,,5.0,15.1,19.1,No,Yes
280.0,2009-09-17,13.6,20.4,11.8,7.8,8.1,SW,48.0,SSW,SSW,30.0,19.0,79.0,49.0,1018.6,1018.1,5.0,4.0,15.9,20.0,Yes,No
281.0,2015-06-03,2.3,14.9,0.0,,,NW,22.0,NE,N,7.0,11.0,56.0,47.0,1024.7,1021.1,,,8.5,14.3,No,No
282.0,2014-10-02,16.4,24.7,0.0,5.8,9.0,SW,35.0,NNW,W,13.0,15.0,72.0,71.0,1013.9,1013.0,2.0,5.0,22.1,21.7,No,No
283.0,2011-09-18,17.2,28.5,0.0,11.8,9.2,ESE,46.0,SSE,ESE,20.0,33.0,44.0,42.0,1018.7,1015.4,3.0,1.0,24.5,26.9,No,No
284.0,2016-11-08,5.7,15.3,5.0,,,WSW,39.0,WSW,W,20.0,24.0,73.0,69.0,1011.8,1012.5,8.0,5.0,11.5,14.4,Yes,No
285.0,2013-01-12,15.6,26.5,0.0,14.8,4.3,ESE,35.0,S,SE,13.0,13.0,68.0,33.0,1014.5,1013.3,7.0,5.0,18.0,25.5,No,No
286.0,2014-05-13,2.5,19.4,0.2,,,WNW,15.0,NW,N,7.0,7.0,95.0,47.0,1029.4,1026.6,5.0,3.0,6.6,19.2,No,No
287.0,2010-10-28,16.4,21.4,1.8,5.4,8.9,ESE,33.0,SE,ESE,17.0,19.0,65.0,53.0,1021.5,1020.4,,,18.3,20.2,Yes,No
288.0,2014-05-24,8.2,17.0,0.0,1.6,4.5,N,30.0,N,E,13.0,2.0,78.0,59.0,1017.3,1015.0,7.0,7.0,12.5,16.5,No,No
289.0,2011-12-27,9.8,20.2,0.8,,,SSE,46.0,S,SSW,24.0,26.0,78.0,53.0,1013.9,1013.3,6.0,,13.5,18.7,No,No
290.0,2013-07-10,3.9,17.9,0.0,3.0,5.9,NE,35.0,E,NNE,15.0,20.0,73.0,31.0,1028.1,1025.6,0.0,0.0,7.8,17.3,No,No
291.0,2009-01-23,24.7,32.1,0.0,14.2,11.9,NE,80.0,SSW,ESE,13.0,20.0,80.0,56.0,1009.3,1007.3,1.0,1.0,25.3,29.8,No,No
292.0,2013-06-05,3.5,13.6,0.0,,,E,59.0,,ENE,,13.0,100.0,71.0,1025.0,1022.2,5.0,,8.1,13.2,No,No
293.0,2012-06-03,12.7,15.3,16.0,,,WSW,15.0,SW,SE,6.0,2.0,100.0,91.0,1014.9,1010.7,,,13.4,15.0,Yes,No
294.0,2015-04-18,13.4,16.9,10.6,,,W,39.0,WNW,WSW,7.0,17.0,96.0,81.0,1013.7,1011.2,8.0,8.0,14.6,15.8,Yes,Yes
295.0,2017-01-02,14.6,22.8,1.0,,,WSW,44.0,W,WSW,24.0,28.0,81.0,58.0,1014.9,1016.2,8.0,7.0,15.9,21.6,No,No
296.0,2016-07-10,4.2,13.4,0.0,0.2,7.5,N,46.0,NW,N,13.0,19.0,97.0,60.0,1022.7,1016.8,3.0,5.0,4.9,12.5,No,No
297.0,2015-02-08,14.9,29.5,2.2,,,W,48.0,WNW,W,11.0,33.0,56.0,47.0,1017.1,1018.6,1.0,,24.1,26.3,Yes,No
298.0,2014-10-02,22.0,33.6,0.0,7.0,11.1,N,37.0,SW,N,4.0,26.0,62.0,49.0,1014.1,1009.4,3.0,1.0,28.6,31.0,No,No
299.0,2012-05-06,3.9,20.3,0.0,,,SW,24.0,W,ENE,2.0,6.0,80.0,36.0,1017.3,1014.4,,,11.8,19.5,No,No
300.0,2013-12-18,19.0,27.8,0.0,9.2,9.0,SSW,41.0,S,SW,15.0,20.0,64.0,56.0,1012.8,1011.2,7.0,7.0,22.3,25.1,No,No
301.0,2011-12-21,10.1,16.1,0.0,5.4,10.4,SE,43.0,SSE,ESE,20.0,28.0,56.0,54.0,1024.3,1023.5,,,13.4,15.2,No,No
302.0,2012-11-24,23.5,40.1,0.0,12.0,7.6,WSW,57.0,ESE,W,4.0,24.0,23.0,11.0,1014.1,1010.4,6.0,2.0,27.7,38.4,No,No
303.0,2016-05-20,13.0,23.0,0.0,7.0,,WNW,46.0,WNW,SSE,28.0,17.0,47.0,52.0,1020.9,1019.5,,,17.9,20.7,No,No
304.0,2017-02-19,25.2,31.9,0.2,6.4,6.2,WNW,43.0,WNW,WNW,19.0,28.0,81.0,63.0,1008.9,1005.6,8.0,6.0,28.7,31.5,No,Yes
305.0,2017-02-26,19.4,23.5,17.0,,,SE,54.0,S,SSW,26.0,24.0,82.0,74.0,1021.1,1020.7,,,20.9,23.1,Yes,Yes
306.0,2014-09-25,12.9,15.0,16.2,9.0,0.8,SSW,41.0,SSW,S,22.0,20.0,91.0,70.0,1017.4,1017.8,8.0,7.0,13.2,14.4,Yes,No
307.0,2015-07-03,8.0,15.1,0.0,,,SSW,41.0,SW,SSW,19.0,22.0,60.0,68.0,1025.5,1024.3,,,10.5,14.3,No,No
308.0,2013-10-19,10.0,20.8,0.0,,,N,46.0,NNW,N,22.0,30.0,75.0,43.0,1019.4,1016.9,,,15.8,19.7,No,No
309.0,2015-03-12,19.3,28.0,0.0,,,,,,SE,0.0,9.0,78.0,67.0,,,7.0,2.0,22.6,27.5,No,Yes
310.0,2016-12-19,5.5,30.9,0.0,7.6,10.8,N,61.0,N,NNW,41.0,35.0,40.0,16.0,1015.1,1009.2,4.0,6.0,18.6,28.2,No,Yes
311.0,2012-01-05,15.8,26.2,0.6,,,SW,54.0,NE,E,9.0,24.0,61.0,71.0,,,,,21.0,23.4,No,Yes
312.0,2013-03-21,15.8,25.2,10.8,4.4,,NNE,39.0,N,NNE,11.0,22.0,77.0,79.0,1022.4,1019.1,7.0,6.0,20.7,22.8,Yes,Yes
313.0,2012-04-12,5.5,23.1,0.0,2.8,10.7,NNW,19.0,ENE,NE,7.0,7.0,96.0,40.0,1033.8,1030.4,1.0,0.0,10.0,22.6,No,No
314.0,2012-03-06,17.3,20.7,2.8,,,S,69.0,SSW,S,31.0,31.0,80.0,71.0,1019.7,1018.8,5.0,1.0,19.1,20.5,Yes,Yes
315.0,2011-10-08,14.6,21.6,7.2,,,ESE,22.0,S,ESE,4.0,15.0,99.0,98.0,,,,,16.4,16.4,Yes,Yes
316.0,2015-03-15,20.0,28.2,5.4,,9.8,WNW,48.0,WNW,W,24.0,28.0,81.0,50.0,1011.2,1010.9,,,24.2,26.8,Yes,Yes
317.0,2012-02-17,10.0,20.3,30.6,,,SSW,43.0,NNW,WNW,11.0,13.0,80.0,63.0,,,,,14.7,18.5,Yes,Yes
318.0,2016-08-06,10.7,16.1,8.0,,,SSW,37.0,SW,SSE,11.0,22.0,95.0,92.0,1028.5,1026.3,,,12.7,13.8,Yes,Yes
319.0,2010-07-17,6.4,16.3,9.0,0.4,8.5,SSW,30.0,,SW,0.0,15.0,87.0,55.0,1026.0,1025.3,1.0,7.0,10.1,15.6,Yes,No
320.0,2016-01-03,23.6,30.6,0.6,5.0,6.8,N,35.0,NNE,N,19.0,19.0,75.0,66.0,1006.9,1004.0,3.0,7.0,28.9,29.1,No,No
321.0,2010-11-22,7.7,26.3,0.0,,,ENE,28.0,ENE,E,7.0,13.0,59.0,30.0,1024.9,1021.6,,,17.6,25.3,No,No
322.0,2012-08-28,9.6,19.9,0.0,,,NNE,50.0,N,NE,2.0,24.0,67.0,69.0,1024.4,1020.3,,,14.5,16.9,No,No
323.0,2013-12-24,26.0,35.1,0.0,8.0,,N,43.0,S,W,11.0,9.0,76.0,98.0,1009.7,1004.1,3.0,6.0,29.9,34.0,No,Yes
324.0,2015-01-31,12.0,23.0,0.0,8.0,9.0,S,52.0,SW,SSW,20.0,24.0,67.0,40.0,1012.0,1011.4,7.0,7.0,16.6,22.0,No,No
